product_id,category,price_band,product_return_rate,variant_size_mismatch_rate,top_return_reason,top_return_reason_enc,review_fit_sentiment,customer_total_returns,customer_lifetime_orders,customer_category_return_rate,will_return
p015,beauty,budget,0.04,0.0,not_as_described,2,0.2198,27,31,0.879,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0375,2,41,0.0766,0
p013,apparel,mid,0.19,0.0,wrong_size,1,-0.2148,30,93,0.4102,1
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2705,1,44,0.0184,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.0674,23,98,0.3276,0
p019,home,premium,0.08,1.0,not_as_described,2,0.1611,7,99,0.0609,0
p017,home_appliances,premium,0.04,0.0,defective,0,0.2169,28,89,0.2885,0
p009,home,budget,0.15,0.0,not_as_described,2,0.0505,5,42,0.1817,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.0748,29,107,0.4481,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.2877,30,84,0.5832,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.2336,19,46,0.4471,1
p004,apparel,mid,0.28,1.0,wrong_size,1,0.1938,19,82,0.2087,1
p020,apparel,mid,0.24,1.0,wrong_size,1,-0.1231,1,4,0.2897,1
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1186,25,34,0.8366,0
p019,home,premium,0.08,0.0,not_as_described,2,0.1456,10,56,0.2802,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.0657,22,29,1.0,0
p001,electronics,premium,0.08,0.0,defective,0,-0.2185,25,104,0.3389,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.0107,5,86,0.0534,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1766,24,89,0.3501,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.3152,3,29,0.1282,0
p016,sports,budget,0.06,1.0,not_as_described,2,-0.0021,10,47,0.2777,0
p006,home_appliances,mid,0.09,0.0,defective,0,-0.1175,4,101,0.0615,0
p019,home,premium,0.08,0.0,not_as_described,2,0.2458,28,87,0.5638,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.2443,24,26,1.0,1
p009,home,budget,0.15,1.0,not_as_described,2,0.438,13,21,0.7387,1
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4781,20,112,0.2855,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3616,23,119,0.2153,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1355,22,74,0.3705,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0236,22,67,0.5542,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.292,1,70,0.0162,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.0274,6,18,0.4372,0
p001,electronics,premium,0.08,0.0,defective,0,0.3193,28,98,0.3979,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.106,23,31,1.0,1
p016,sports,budget,0.06,1.0,not_as_described,2,-0.0288,14,53,0.3625,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.2719,11,50,0.2386,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.1659,16,111,0.151,0
p017,home_appliances,premium,0.04,0.0,defective,0,-0.2344,3,22,0.2061,1
p013,apparel,mid,0.19,0.0,wrong_size,1,-0.3972,6,64,0.0823,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.4972,27,61,0.6127,0
p019,home,premium,0.08,0.0,not_as_described,2,0.2689,26,47,0.5224,1
p015,beauty,budget,0.04,1.0,not_as_described,2,-0.1745,22,50,0.5524,0
p014,electronics,premium,0.05,0.0,defective,0,-0.0683,27,80,0.3072,0
p008,electronics,budget,0.13,0.0,defective,0,0.333,9,57,0.1742,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.3553,1,41,0.0412,0
p014,electronics,premium,0.05,0.0,defective,0,0.1584,11,20,0.9187,0
p017,home_appliances,premium,0.04,0.0,defective,0,-0.1892,15,108,0.2269,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.2285,21,79,0.2523,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.2633,12,42,0.4858,0
p019,home,premium,0.08,0.0,not_as_described,2,0.1576,20,32,1.0,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1461,17,100,0.157,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1021,30,103,0.385,1
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3638,30,33,0.9772,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.264,2,71,0.0396,0
p008,electronics,budget,0.13,0.0,defective,0,-0.0461,13,37,0.4269,0
p001,electronics,premium,0.08,0.0,defective,0,0.3146,17,39,0.4731,1
p009,home,budget,0.15,0.0,not_as_described,2,0.2706,1,80,0.022,0
p008,electronics,budget,0.13,0.0,defective,0,0.4533,4,57,0.1188,0
p005,electronics,premium,0.06,0.0,not_as_described,2,0.1069,7,104,0.094,0
p008,electronics,budget,0.13,0.0,defective,0,0.0873,1,42,0.0301,0
p002,apparel,mid,0.22,0.0,wrong_size,1,-0.5537,8,79,0.1786,0
p016,sports,budget,0.06,1.0,not_as_described,2,0.2086,9,82,0.1324,0
p007,apparel,mid,0.07,1.0,not_as_described,2,-0.3762,17,39,0.6896,0
p009,home,budget,0.15,0.0,not_as_described,2,0.2224,0,60,0.0,0
p012,electronics,mid,0.1,0.0,defective,0,0.4994,8,85,0.0989,0
p020,apparel,mid,0.24,1.0,wrong_size,1,-0.2659,26,92,0.3056,1
p012,electronics,mid,0.1,0.0,defective,0,0.4991,22,38,0.944,0
p020,apparel,mid,0.24,0.0,wrong_size,1,-0.1648,16,57,0.4727,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1315,8,40,0.2925,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.187,29,118,0.2295,1
p018,electronics,budget,0.05,0.0,defective,0,0.0912,5,58,0.1169,0
p018,electronics,budget,0.05,0.0,defective,0,0.3528,20,30,0.8924,0
p008,electronics,budget,0.13,0.0,defective,0,-0.1583,26,75,0.5642,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.2925,3,63,0.0557,0
p016,sports,budget,0.06,1.0,not_as_described,2,0.1908,21,112,0.2171,0
p015,beauty,budget,0.04,1.0,not_as_described,2,0.0943,7,71,0.1742,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.2112,0,26,0.0,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2377,5,76,0.0654,0
p002,apparel,mid,0.22,1.0,wrong_size,1,0.1336,18,35,0.7951,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2422,6,93,0.0531,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.2585,0,55,0.0,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.0108,8,24,0.4934,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.047,1,37,0.0464,0
p003,home_appliances,mid,0.11,0.0,defective,0,-0.1195,28,102,0.4413,0
p005,electronics,premium,0.06,1.0,not_as_described,2,0.2002,6,28,0.242,1
p009,home,budget,0.15,0.0,not_as_described,2,-0.1023,18,99,0.3155,0
p003,home_appliances,mid,0.11,0.0,defective,0,-0.2417,26,69,0.4973,0
p009,home,budget,0.15,1.0,not_as_described,2,-0.2515,20,78,0.3536,1
p003,home_appliances,mid,0.11,0.0,defective,0,-0.2562,25,42,0.5131,0
p009,home,budget,0.15,1.0,not_as_described,2,0.3799,3,90,0.0285,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.0627,7,84,0.1323,0
p009,home,budget,0.15,0.0,not_as_described,2,0.0633,10,94,0.1848,0
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.0106,3,5,0.8371,1
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2797,20,86,0.2456,0
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.3642,25,31,0.6939,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1821,9,84,0.1806,0
p010,home_appliances,budget,0.1,0.0,defective,0,-0.1843,11,13,1.0,1
p016,sports,budget,0.06,0.0,not_as_described,2,0.4268,13,58,0.2231,0
p006,home_appliances,mid,0.09,0.0,defective,0,0.1798,21,82,0.3828,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.0634,19,58,0.3992,0
p012,electronics,mid,0.1,0.0,defective,0,0.0732,7,8,1.0,1
p019,home,premium,0.08,0.0,not_as_described,2,0.3609,25,120,0.245,1
p001,electronics,premium,0.08,0.0,defective,0,0.0523,11,15,0.9934,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1248,1,5,0.1998,0
p007,apparel,mid,0.07,1.0,not_as_described,2,-0.6239,27,98,0.2882,1
p001,electronics,premium,0.08,0.0,defective,0,0.408,26,113,0.2156,0
p007,apparel,mid,0.07,1.0,not_as_described,2,-0.6286,14,45,0.3639,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.4393,28,120,0.2019,0
p020,apparel,mid,0.24,1.0,wrong_size,1,0.177,12,101,0.1395,1
p014,electronics,premium,0.05,0.0,defective,0,-0.1811,18,43,0.6926,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4087,27,44,1.0,1
p012,electronics,mid,0.1,0.0,defective,0,0.0105,25,110,0.3216,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.0009,15,82,0.2313,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3325,15,50,0.4144,0
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.5814,28,54,0.6492,1
p009,home,budget,0.15,1.0,not_as_described,2,0.3013,29,77,0.3972,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.0309,7,82,0.0718,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.1563,11,75,0.1638,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.1373,11,22,0.5473,1
p006,home_appliances,mid,0.09,1.0,defective,0,-0.1398,3,19,0.1376,0
p010,home_appliances,budget,0.1,0.0,defective,0,-0.0804,9,105,0.1385,0
p020,apparel,mid,0.24,1.0,wrong_size,1,0.0223,29,63,0.3722,0
p019,home,premium,0.08,1.0,not_as_described,2,0.2233,26,101,0.401,0
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.5663,7,37,0.2882,0
p011,accessories,mid,0.09,1.0,not_as_described,2,0.3766,23,83,0.3161,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.0002,6,63,0.119,0
p007,apparel,mid,0.07,0.0,not_as_described,2,0.0343,30,125,0.1943,0
p019,home,premium,0.08,0.0,not_as_described,2,0.1301,21,118,0.2142,0
p014,electronics,premium,0.05,0.0,defective,0,0.4621,25,30,1.0,0
p015,beauty,budget,0.04,1.0,not_as_described,2,0.0091,12,39,0.5381,0
p017,home_appliances,premium,0.04,0.0,defective,0,0.1423,20,59,0.3028,1
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0087,0,24,0.0,0
p003,home_appliances,mid,0.11,1.0,defective,0,-0.0386,14,22,0.7437,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.245,3,20,0.2005,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.2318,4,31,0.1432,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.0796,18,44,0.5328,1
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.4711,2,54,0.052,0
p019,home,premium,0.08,1.0,not_as_described,2,0.217,14,88,0.1335,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.032,12,91,0.2141,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1549,14,64,0.3742,0
p005,electronics,premium,0.06,0.0,not_as_described,2,-0.0665,28,49,0.6136,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.203,29,93,0.3777,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1681,16,115,0.2198,0
p012,electronics,mid,0.1,0.0,defective,0,0.0695,0,10,0.0,0
p009,home,budget,0.15,0.0,not_as_described,2,0.4337,12,17,0.5723,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1062,15,75,0.1736,0
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.7819,26,62,0.6884,1
p003,home_appliances,mid,0.11,1.0,defective,0,0.3109,17,112,0.1808,0
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.125,11,34,0.3289,1
p015,beauty,budget,0.04,0.0,not_as_described,2,0.2731,26,108,0.388,0
p019,home,premium,0.08,1.0,not_as_described,2,0.0019,14,21,0.9321,1
p007,apparel,mid,0.07,1.0,not_as_described,2,-0.7721,29,60,0.4833,1
p016,sports,budget,0.06,0.0,not_as_described,2,-0.2227,21,107,0.1694,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3525,23,45,0.4314,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0423,19,46,0.7164,0
p008,electronics,budget,0.13,0.0,defective,0,-0.2904,10,33,0.247,0
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.7327,21,57,0.5342,1
p017,home_appliances,premium,0.04,0.0,defective,0,0.3804,3,95,0.0422,0
p014,electronics,premium,0.05,0.0,defective,0,0.4779,10,91,0.1644,0
p006,home_appliances,mid,0.09,0.0,defective,0,0.3812,20,118,0.2854,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.2935,19,94,0.2524,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.0529,7,10,0.9914,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.0627,19,30,0.5446,1
p002,apparel,mid,0.22,0.0,wrong_size,1,-0.0607,7,100,0.0979,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.0319,20,118,0.1423,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.1314,7,101,0.0784,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3982,25,113,0.331,0
p013,apparel,mid,0.19,1.0,wrong_size,1,0.1537,20,21,0.8234,1
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.0048,4,16,0.2434,1
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.142,13,106,0.1554,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.1389,9,46,0.2693,0
p009,home,budget,0.15,0.0,not_as_described,2,0.0531,30,77,0.4668,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.2842,24,44,0.8834,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.2813,24,63,0.5315,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.2424,14,51,0.3226,1
p009,home,budget,0.15,0.0,not_as_described,2,0.2843,4,29,0.1109,0
p019,home,premium,0.08,0.0,not_as_described,2,0.0916,30,81,0.6557,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4457,13,18,1.0,1
p016,sports,budget,0.06,0.0,not_as_described,2,-0.0211,30,63,0.7482,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.2885,22,30,1.0,1
p008,electronics,budget,0.13,0.0,defective,0,0.2163,20,111,0.266,0
p009,home,budget,0.15,0.0,not_as_described,2,0.3732,8,40,0.2804,1
p016,sports,budget,0.06,0.0,not_as_described,2,0.1689,20,112,0.3066,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2535,28,83,0.3258,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4395,18,58,0.476,0
p018,electronics,budget,0.05,0.0,defective,0,-0.0848,18,118,0.2437,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0934,22,62,0.2861,1
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1635,16,70,0.3325,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0605,6,69,0.0854,0
p004,apparel,mid,0.28,0.0,wrong_size,1,-0.5406,1,97,0.0101,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.2362,20,100,0.1818,1
p008,electronics,budget,0.13,0.0,defective,0,0.0882,2,46,0.0361,0
p001,electronics,premium,0.08,0.0,defective,0,0.3314,8,105,0.1337,1
p020,apparel,mid,0.24,1.0,wrong_size,1,0.1621,25,26,1.0,1
p019,home,premium,0.08,0.0,not_as_described,2,0.2455,24,68,0.4957,0
p006,home_appliances,mid,0.09,0.0,defective,0,-0.2542,30,77,0.5708,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.3683,0,59,0.0,0
p014,electronics,premium,0.05,0.0,defective,0,0.352,3,71,0.0456,0
p011,accessories,mid,0.09,1.0,not_as_described,2,0.2105,16,69,0.3386,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.2887,20,67,0.4995,0
p020,apparel,mid,0.24,0.0,wrong_size,1,-0.4517,15,67,0.3446,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.1855,23,73,0.3446,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2384,4,68,0.0939,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.1325,5,63,0.1393,0
p002,apparel,mid,0.22,1.0,wrong_size,1,0.129,3,59,0.0912,1
p019,home,premium,0.08,0.0,not_as_described,2,0.418,7,100,0.074,0
p020,apparel,mid,0.24,0.0,wrong_size,1,-0.4672,20,113,0.2287,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2888,20,64,0.3678,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.2299,25,55,0.4653,1
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.0493,23,38,0.8309,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0105,9,17,0.7359,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.231,25,112,0.387,0
p012,electronics,mid,0.1,0.0,defective,0,0.3529,0,69,0.0,0
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.0529,21,80,0.2487,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.2012,19,60,0.3511,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0014,20,48,0.5396,0
p006,home_appliances,mid,0.09,0.0,defective,0,0.3483,26,118,0.2227,0
p005,electronics,premium,0.06,0.0,not_as_described,2,0.352,27,90,0.4582,0
p002,apparel,mid,0.22,0.0,wrong_size,1,0.1903,17,68,0.2844,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.1439,16,110,0.1575,0
p009,home,budget,0.15,0.0,not_as_described,2,0.3441,4,46,0.135,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.2568,14,98,0.1377,0
p004,apparel,mid,0.28,0.0,wrong_size,1,-0.4378,6,102,0.0586,0
p018,electronics,budget,0.05,0.0,defective,0,0.2436,25,44,0.6685,1
p001,electronics,premium,0.08,1.0,defective,0,0.4842,11,72,0.1497,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.205,4,85,0.0716,0
p006,home_appliances,mid,0.09,0.0,defective,0,0.3363,20,116,0.2027,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.0561,27,111,0.2875,1
p001,electronics,premium,0.08,0.0,defective,0,-0.1201,3,66,0.0655,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.1551,8,97,0.1275,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.271,9,83,0.1003,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1291,12,102,0.0964,0
p009,home,budget,0.15,0.0,not_as_described,2,0.2214,16,91,0.2354,0
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.3528,5,82,0.0912,1
p005,electronics,premium,0.06,1.0,not_as_described,2,-0.0946,18,45,0.5811,0
p001,electronics,premium,0.08,0.0,defective,0,0.0384,16,55,0.3385,0
p005,electronics,premium,0.06,0.0,not_as_described,2,0.3262,9,15,1.0,0
p009,home,budget,0.15,0.0,not_as_described,2,0.4888,18,81,0.3322,0
p011,accessories,mid,0.09,1.0,not_as_described,2,-0.2706,22,35,0.9194,1
p016,sports,budget,0.06,0.0,not_as_described,2,-0.0127,30,48,0.8763,1
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4229,2,73,0.0289,0
p008,electronics,budget,0.13,0.0,defective,0,-0.137,21,76,0.4808,0
p006,home_appliances,mid,0.09,0.0,defective,0,0.1091,22,70,0.4286,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.102,10,66,0.1786,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.2288,21,92,0.2755,0
p016,sports,budget,0.06,1.0,not_as_described,2,0.4836,4,33,0.1301,0
p001,electronics,premium,0.08,0.0,defective,0,0.3571,5,73,0.1047,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.186,22,96,0.3817,0
p007,apparel,mid,0.07,1.0,not_as_described,2,-0.0587,30,127,0.281,0
p011,accessories,mid,0.09,1.0,not_as_described,2,0.1109,15,91,0.1529,0
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.0746,12,85,0.2168,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0512,21,99,0.2584,0
p019,home,premium,0.08,0.0,not_as_described,2,0.439,8,63,0.1677,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.2279,30,70,0.5171,1
p015,beauty,budget,0.04,1.0,not_as_described,2,0.2947,30,42,0.6894,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.1909,30,85,0.5213,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.2967,12,14,1.0,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4993,7,102,0.1003,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4055,19,77,0.4354,0
p004,apparel,mid,0.28,1.0,wrong_size,1,0.1525,2,49,0.0669,0
p009,home,budget,0.15,0.0,not_as_described,2,0.3654,11,26,0.4814,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.2982,9,48,0.2406,0
p009,home,budget,0.15,0.0,not_as_described,2,0.1124,29,69,0.7267,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.0613,1,47,0.0171,0
p006,home_appliances,mid,0.09,0.0,defective,0,-0.142,12,58,0.1674,0
p013,apparel,mid,0.19,0.0,wrong_size,1,-0.5499,3,66,0.0367,0
p010,home_appliances,budget,0.1,0.0,defective,0,-0.0844,11,66,0.282,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.0126,5,23,0.2508,0
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.0561,6,43,0.1172,0
p004,apparel,mid,0.28,0.0,wrong_size,1,-0.6812,30,92,0.5738,0
p009,home,budget,0.15,0.0,not_as_described,2,0.1015,10,107,0.1462,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1991,4,19,0.37,0
p018,electronics,budget,0.05,0.0,defective,0,0.4812,7,14,0.7392,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.1018,9,46,0.2516,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4954,7,43,0.255,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.2609,6,67,0.1349,0
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.6795,27,103,0.3746,1
p006,home_appliances,mid,0.09,0.0,defective,0,-0.2273,29,48,0.7409,1
p019,home,premium,0.08,0.0,not_as_described,2,0.0409,22,104,0.3766,1
p009,home,budget,0.15,0.0,not_as_described,2,-0.0192,9,24,0.401,0
p003,home_appliances,mid,0.11,0.0,defective,0,-0.0427,5,11,0.3639,0
p003,home_appliances,mid,0.11,0.0,defective,0,-0.0326,13,37,0.3697,1
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.0115,21,92,0.3585,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.2302,7,91,0.0828,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3539,1,77,0.023,0
p009,home,budget,0.15,0.0,not_as_described,2,0.0794,2,72,0.0394,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.098,1,18,0.0551,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.4287,28,75,0.4661,1
p009,home,budget,0.15,0.0,not_as_described,2,-0.0683,5,82,0.0655,0
p018,electronics,budget,0.05,0.0,defective,0,0.126,6,101,0.0959,0
p005,electronics,premium,0.06,0.0,not_as_described,2,0.0122,14,111,0.1651,0
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.7911,0,21,0.0,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.382,16,107,0.2274,0
p003,home_appliances,mid,0.11,0.0,defective,0,-0.2687,5,34,0.1244,0
p006,home_appliances,mid,0.09,0.0,defective,0,0.3587,8,15,0.7693,0
p018,electronics,budget,0.05,0.0,defective,0,-0.2334,11,92,0.168,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.0403,23,41,0.6779,1
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1586,26,72,0.3681,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.0941,23,119,0.2876,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1653,26,83,0.3197,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.0051,4,62,0.0666,0
p012,electronics,mid,0.1,0.0,defective,0,-0.1489,5,64,0.077,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1578,20,57,0.2881,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4273,2,21,0.0831,0
p018,electronics,budget,0.05,0.0,defective,0,0.1826,16,34,0.7185,0
p001,electronics,premium,0.08,0.0,defective,0,-0.265,26,28,1.0,1
p008,electronics,budget,0.13,0.0,defective,0,-0.2925,4,85,0.0659,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.3077,27,118,0.2025,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.1348,9,52,0.2213,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1092,0,6,0.0,0
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.6526,29,58,0.412,0
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.6304,21,113,0.3016,1
p008,electronics,budget,0.13,0.0,defective,0,0.4387,11,21,0.7416,0
p014,electronics,premium,0.05,0.0,defective,0,-0.1549,4,27,0.182,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.433,19,56,0.3896,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.3222,25,26,1.0,1
p013,apparel,mid,0.19,0.0,wrong_size,1,0.0146,14,107,0.2089,1
p019,home,premium,0.08,0.0,not_as_described,2,0.314,4,16,0.2808,0
p019,home,premium,0.08,0.0,not_as_described,2,0.2093,15,104,0.2557,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0941,12,66,0.2453,0
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.0234,2,77,0.0393,0
p002,apparel,mid,0.22,0.0,wrong_size,1,-0.7828,7,54,0.1041,0
p002,apparel,mid,0.22,0.0,wrong_size,1,-0.0214,1,46,0.0252,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.106,26,97,0.4749,0
p018,electronics,budget,0.05,0.0,defective,0,0.002,4,20,0.3524,1
p019,home,premium,0.08,0.0,not_as_described,2,0.0815,1,91,0.01,0
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.7875,4,51,0.0738,0
p009,home,budget,0.15,0.0,not_as_described,2,0.122,24,48,0.6349,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.2894,23,67,0.427,1
p018,electronics,budget,0.05,0.0,defective,0,-0.2913,1,79,0.0196,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.1015,17,109,0.2541,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.1999,8,20,0.5286,1
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1474,7,58,0.1187,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.0044,15,56,0.3891,1
p017,home_appliances,premium,0.04,1.0,defective,0,0.1826,6,41,0.1329,0
p005,electronics,premium,0.06,1.0,not_as_described,2,0.1777,9,30,0.4025,0
p006,home_appliances,mid,0.09,1.0,defective,0,-0.0847,17,43,0.5687,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4548,18,80,0.1903,1
